Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales	1.0	1.0	1.0	1.0	1.0	12.0	24.5	37.0	49.5	62.0	1.0	1.0	9.5	18.75	55.0	12.0	12.0	12.0	12.0	12.0	1.0	1.0	14.0	17.0	44.0
Bacteria;Bacteria;Firmicutes;Clostridia;Lachnospirales	22.0	22.0	22.0	22.0	22.0	1.0	3.25	5.5	7.75	10.0	1.0	1.0	1.0	14.5	1322.0	109.0	109.0	109.0	109.0	109.0	1.0	1.0	1.0	1.0	13.0
Bacteria;Bacteria;Deinococcota;Deinococci;Thermales	1.0	1.0	1.0	1.0	1.0	1.0	1.5	2.0	2.5	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;Clostridiales	40.0	40.0	40.0	40.0	40.0	42.0	76.25	110.5	144.75	179.0	53.0	70.25	91.0	149.25	420.0	109.0	109.0	109.0	109.0	109.0	27.0	122.5	139.0	188.0	474.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales	1.0	1.0	1.0	1.0	1.0	1.0	4.0	7.0	10.0	13.0	1.0	1.0	6.5	51.0	74.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	29.0
Bacteria;Bacteria;Firmicutes;Clostridia;Clostridia UCG-014	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19.0	15.0	15.0	15.0	15.0	15.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales	12.0	12.0	12.0	12.0	12.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.75	496.0	131.0	131.0	131.0	131.0	131.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Campylobacterota;Campylobacteria;Campylobacterales	1.0	1.0	1.0	1.0	1.0	1.0	2.25	3.5	4.75	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	6.0
Bacteria;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales	1.0	1.0	1.0	1.0	1.0	1.0	9.5	18.0	26.5	35.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Bacillales	1.0	1.0	1.0	1.0	1.0	12.0	84.25	156.5	228.75	301.0	1.0	1.0	1.0	10.75	29.0	43.0	43.0	43.0	43.0	43.0	1.0	4.5	9.0	16.0	79.0
Bacteria;Bacteria;Firmicutes;Clostridia;Christensenellales	3.0	3.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	22.0	22.0	22.0	22.0	22.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0
Bacteria;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales	1.0	1.0	1.0	1.0	1.0	1.0	4.25	7.5	10.75	14.0	1.0	1.0	1.0	1.0	14.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;	36.0	36.0	36.0	36.0	36.0	21.0	25.0	29.0	33.0	37.0	1.0	1.0	1.0	64.0	124.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.5	41.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales	1.0	1.0	1.0	1.0	1.0	1.0	4.5	8.0	11.5	15.0	1.0	1.0	7.0	16.0	28.0	6.0	6.0	6.0	6.0	6.0	1.0	1.0	1.0	5.5	13.0
Bacteria;Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales	1.0	1.0	1.0	1.0	1.0	1.0	2.25	3.5	4.75	6.0	1.0	1.0	4.5	9.5	20.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	21.0
Bacteria;Bacteria;Firmicutes;Bacilli;Paenibacillales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	60.0
Bacteria;Bacteria;;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales	1.0	1.0	1.0	1.0	1.0	1.0	3.5	6.0	8.5	11.0	1.0	1.0	5.0	12.0	51.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.5	33.0
Bacteria;Bacteria;Acidobacteriota;Acidobacteriae;Subgroup 2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	6.0	6.0	6.0	6.0	1.0	1.0	1.0	1.0	57.0
Bacteria;Bacteria;Firmicutes;Bacilli;Exiguobacterales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales	1.0	1.0	1.0	1.0	1.0	1.0	2.5	4.0	5.5	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
