Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	18683.0	18683.0	18683.0	18683.0	18683.0	4154.0	4187.75	4221.5	4255.25	4289.0	379.0	2537.5	2830.0	3228.25	8864.0	12448.0	12448.0	12448.0	12448.0	12448.0	61.0	588.5	5676.0	16744.0	50752.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	253.0	253.0	253.0	253.0	253.0	284.0	367.75	451.5	535.25	619.0	64.0	308.0	526.0	777.0	4349.0	27525.0	27525.0	27525.0	27525.0	27525.0	65.0	172.0	279.0	1248.5	26429.0
Bacteria;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;	1.0	1.0	1.0	1.0	1.0	1.0	6.75	12.5	18.25	24.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	104.5	243.25	264.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	38.0	456.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium	15.0	15.0	15.0	15.0	15.0	1.0	15.0	29.0	43.0	57.0	1.0	5.0	25.0	42.0	59.0	8.0	8.0	8.0	8.0	8.0	1.0	1.0	1.0	22.5	106.0
Bacteria;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus	14.0	14.0	14.0	14.0	14.0	1.0	43.25	85.5	127.75	170.0	1.0	1.0	16.0	43.75	86.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17.0	64.5	116.0
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-002	7.0	7.0	7.0	7.0	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	86.0	38.0	38.0	38.0	38.0	38.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas	43.0	43.0	43.0	43.0	43.0	36.0	114.5	193.0	271.5	350.0	1.0	98.0	208.5	429.25	5676.0	27.0	27.0	27.0	27.0	27.0	1.0	30.0	337.0	1378.5	10858.0
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium] coprostanoligenes group;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	4.0	4.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	709.0	709.0	709.0	709.0	709.0	923.0	8301.0	15679.0	23057.0	30435.0	433.0	2090.0	7037.5	12666.75	20663.0	13678.0	13678.0	13678.0	13678.0	13678.0	25.0	1338.0	3801.0	9527.0	15493.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	50.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	374.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes	1.0	1.0	1.0	1.0	1.0	1.0	3.25	5.5	7.75	10.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	74.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	322.0	322.0	322.0	322.0	322.0	148.0	149.0	150.0	151.0	152.0	1.0	9.25	63.5	201.0	372.0	1.0	1.0	1.0	1.0	1.0	1.0	16.0	46.0	73.0	212.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	1.0	1.0	1.0	1.0	1.0	27.0	489.25	951.5	1413.75	1876.0	1.0	4.25	20.0	26.75	54.0	19.0	19.0	19.0	19.0	19.0	1.0	16.0	32.0	36.0	259.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;	1.0	1.0	1.0	1.0	1.0	12.0	24.5	37.0	49.5	62.0	1.0	1.0	9.5	18.75	55.0	12.0	12.0	12.0	12.0	12.0	1.0	1.0	14.0	17.0	44.0
Bacteria;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] hallii group	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	60.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	491.0	99.0	99.0	99.0	99.0	99.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Deinococcota;Deinococci;Thermales;Thermaceae;Thermus	1.0	1.0	1.0	1.0	1.0	1.0	1.5	2.0	2.5	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;	20.0	20.0	20.0	20.0	20.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	74.0	74.0	74.0	74.0	74.0	1.0	1.0	1.0	72.5	139.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.25	64.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	29.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	30.25	59.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;MB19;	15.0	15.0	15.0	15.0	15.0	1.0	25.0	49.0	73.0	97.0	1.0	15.75	75.5	148.75	2141.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	185.0	813.5	4950.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus	78.0	78.0	78.0	78.0	78.0	394.0	394.25	394.5	394.75	395.0	5.0	172.75	291.5	572.25	950.0	57.0	57.0	57.0	57.0	57.0	9.0	86.5	169.0	602.5	1319.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia	76.0	76.0	76.0	76.0	76.0	1.0	11.5	22.0	32.5	43.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] ruminantium group	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	43.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella	26.0	26.0	26.0	26.0	26.0	1.0	302.5	604.0	905.5	1207.0	1.0	8.75	37.0	72.0	563.0	22.0	22.0	22.0	22.0	22.0	1.0	1.0	19.0	41.0	73.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Gibbsiella	203.0	203.0	203.0	203.0	203.0	1.0	47.25	93.5	139.75	186.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17.0	78.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium	1.0	1.0	1.0	1.0	1.0	1.0	4.0	7.0	10.0	13.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Secundilactobacillus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	171.0
Bacteria;Bacteria;Firmicutes;Clostridia;Clostridia UCG-014;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19.0	15.0	15.0	15.0	15.0	15.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Schleiferilactobacillus	1.0	1.0	1.0	1.0	1.0	1.0	8.5	16.0	23.5	31.0	1.0	1.0	9.5	22.5	42.0	56.0	56.0	56.0	56.0	56.0	1.0	1.0	31.0	51.5	77.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	41.0	13.0	13.0	13.0	13.0	13.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	51.0	15.0	15.0	15.0	15.0	15.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	44.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	40.0	104.5	461.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Loigolactobacillus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter	1.0	1.0	1.0	1.0	1.0	1.0	23.25	45.5	67.75	90.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	36.5	116.0
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Subdoligranulum	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	43.75	1551.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae;Malaciobacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	6.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Nguyenibacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19.0	25.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus	29.0	29.0	29.0	29.0	29.0	55.0	55.25	55.5	55.75	56.0	1.0	47.25	62.5	92.0	273.0	143.0	143.0	143.0	143.0	143.0	1.0	25.5	55.0	225.0	687.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;	102.0	102.0	102.0	102.0	102.0	58.0	65.75	73.5	81.25	89.0	1.0	1.0	1.0	37.75	126.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	112.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Liquorilactobacillus	78.0	78.0	78.0	78.0	78.0	1.0	18.5	36.0	53.5	71.0	1.0	48.75	77.0	98.5	103.0	168.0	168.0	168.0	168.0	168.0	1.0	32.0	67.0	129.5	236.0
Bacteria;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Caviibacter	1.0	1.0	1.0	1.0	1.0	1.0	3.25	5.5	7.75	10.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Viridibacillus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19.0	19.0	19.0	19.0	19.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Vibrio	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	25.0	66.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	686.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Listeriaceae;Brochothrix	1.0	1.0	1.0	1.0	1.0	1.0	4.5	8.0	11.5	15.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	39.0
Bacteria;Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae R-7 group	3.0	3.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	22.0	22.0	22.0	22.0	22.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium	437.0	437.0	437.0	437.0	437.0	18.0	144.5	271.0	397.5	524.0	1.0	1.0	1.0	1.0	1.0	23.0	23.0	23.0	23.0	23.0	1.0	1.0	1.0	38.5	124.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Celerinatantimonadaceae;Celerinatantimonas	1.0	1.0	1.0	1.0	1.0	1.0	3.5	6.0	8.5	11.0	1.0	1.0	9.5	32.25	55.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.5	1297.0
Bacteria;Bacteria;Firmicutes;Bacilli;Bacillales;Sporolactobacillaceae;Sporolactobacillus	1.0	1.0	1.0	1.0	1.0	1.0	5.75	10.5	15.25	20.0	1.0	1.0	1.0	9.25	14.0	25.0	25.0	25.0	25.0	25.0	1.0	1.0	1.0	16.0	20.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Alloiococcus	1.0	1.0	1.0	1.0	1.0	1.0	2.5	4.0	5.5	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	28.0	28.0	28.0	28.0	28.0	20.0	30.75	41.5	52.25	63.0	1.0	7.75	29.0	107.25	335.0	1.0	1.0	1.0	1.0	1.0	1.0	9.5	19.0	99.0	149.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	24.0	24.0	24.0	24.0	24.0	17.0	27.5	38.0	48.5	59.0	10.0	30.0	72.5	898.0	8472.0	85.0	85.0	85.0	85.0	85.0	15.0	23.0	47.0	62.0	2221.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Empedobacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	12.25	70.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	12.0	39.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pseudocitrobacter	1.0	1.0	1.0	1.0	1.0	1.0	41.5	82.0	122.5	163.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	87.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	12.0	12.0	12.0	12.0	12.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	355.0	103.0	103.0	103.0	103.0	103.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	30.0	34.5	36.0	327.0	23.0	23.0	23.0	23.0	23.0	1.0	14.0	22.0	29.0	307.0
Bacteria;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus	1.0	1.0	1.0	1.0	1.0	1.0	4.25	7.5	10.75	14.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;;;	36.0	36.0	36.0	36.0	36.0	21.0	25.0	29.0	33.0	37.0	1.0	1.0	1.0	64.0	124.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.5	41.0
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0	16.0	16.0	16.0	16.0	16.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Marinilactibacillus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	17.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Anaerofilum	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	23.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;	1.0	1.0	1.0	1.0	1.0	1.0	11.25	21.5	31.75	42.0	1.0	1.0	1.0	1.0	22.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	423.0
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;CAG-352	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	8.0	8.0	8.0	8.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;Hungateiclostridiaceae;Fastidiosipila	1.0	1.0	1.0	1.0	1.0	1.0	2.5	4.0	5.5	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Shewanellaceae;Shewanella	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	58.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;[Eubacterium] siraeum group	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	69.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium	1.0	1.0	1.0	1.0	1.0	1.0	4.5	8.0	11.5	15.0	1.0	1.0	1.0	10.0	28.0	6.0	6.0	6.0	6.0	6.0	1.0	1.0	1.0	5.5	13.0
Bacteria;Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Koribacteraceae;Candidatus Koribacter	1.0	1.0	1.0	1.0	1.0	1.0	2.25	3.5	4.75	6.0	1.0	1.0	4.5	9.5	20.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	21.0
Bacteria;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	56.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter	14.0	14.0	14.0	14.0	14.0	6.0	7.75	9.5	11.25	13.0	1.0	20.25	28.5	49.5	201.0	12.0	12.0	12.0	12.0	12.0	1.0	1.0	1.0	45.5	55.0
