	SubjectID1	SubjectID2	Group1	Group2	Distance
84	Manchego	Ranchero_Estado_de_Mexico	Rw	Rw	0.4903936151455421
85	Manchego	Ranchero_Veracruz	Rw	Rw	0.5416922467689778
86	Manchego	Zacatecas	Rw	Rw	0.5242744687734958
87	Manchego	Cincho	Rw	Rw	0.5230699972754226
88	Manchego	Oaxaca	Rw	Rw	0.5063045731254865
89	Manchego	Canasto	Rw	Rw	0.5621762595003349
90	Manchego	Asadero	Rw	Rw	0.42209033478964064
91	Adobera_artesanal	Adobera_pasteurizada	Rw	Pd	0.5439047104371644
92	Adobera_artesanal	Panela_pasteurizado	Rw	Pd	0.3325361957768082
93	Adobera_artesanal	Chihuahua	Rw	Pd	0.539833999370813
94	Adobera_mesa	Adobera_pasteurizada	Rw	Pd	0.6284052667874198
95	Adobera_mesa	Panela_pasteurizado	Rw	Pd	0.435521849361925
96	Adobera_mesa	Chihuahua	Rw	Pd	0.5458529616947274
97	Cotija	Adobera_pasteurizada	Rw	Pd	0.6812971743073535
98	Cotija	Panela_pasteurizado	Rw	Pd	0.4848535086005123
99	Cotija	Chihuahua	Rw	Pd	0.5691307229566123
100	Panela_artesanal	Adobera_pasteurizada	Rw	Pd	0.646830356306414
101	Panela_artesanal	Panela_pasteurizado	Rw	Pd	0.4036821106930763
102	Panela_artesanal	Chihuahua	Rw	Pd	0.5738601993630746
103	Jocoque	Adobera_pasteurizada	Rw	Pd	0.6248123740628435
104	Jocoque	Panela_pasteurizado	Rw	Pd	0.4232522285388087
105	Jocoque	Chihuahua	Rw	Pd	0.5490335660546019
106	Chiapas	Adobera_pasteurizada	Rw	Pd	0.5685514142060795
107	Chiapas	Panela_pasteurizado	Rw	Pd	0.4971496952291515
108	Chiapas	Chihuahua	Rw	Pd	0.48510467640868926
109	Ranchero_Estado_de_Mexico	Adobera_pasteurizada	Rw	Pd	0.6334901572245522
110	Ranchero_Estado_de_Mexico	Panela_pasteurizado	Rw	Pd	0.45615890660764263
111	Ranchero_Estado_de_Mexico	Chihuahua	Rw	Pd	0.5412914851382988
112	Ranchero_Veracruz	Adobera_pasteurizada	Rw	Pd	0.658038007617131
113	Ranchero_Veracruz	Panela_pasteurizado	Rw	Pd	0.5077063964162035
114	Ranchero_Veracruz	Chihuahua	Rw	Pd	0.5794457146511568
115	Zacatecas	Adobera_pasteurizada	Rw	Pd	0.7195957118632287
116	Zacatecas	Panela_pasteurizado	Rw	Pd	0.6011908740733859
117	Zacatecas	Chihuahua	Rw	Pd	0.4650240359649662
118	Cincho	Adobera_pasteurizada	Rw	Pd	0.6785419676779485
119	Cincho	Panela_pasteurizado	Rw	Pd	0.5444546815341369
120	Cincho	Chihuahua	Rw	Pd	0.5597758062838118
121	Oaxaca	Adobera_pasteurizada	Rw	Pd	0.7025795296277763
122	Oaxaca	Panela_pasteurizado	Rw	Pd	0.5726808828342178
123	Oaxaca	Chihuahua	Rw	Pd	0.5493595450591691
124	Canasto	Adobera_pasteurizada	Rw	Pd	0.5224620189260841
125	Canasto	Panela_pasteurizado	Rw	Pd	0.5243664193474666
126	Canasto	Chihuahua	Rw	Pd	0.594898055456982
127	Asadero	Adobera_pasteurizada	Rw	Pd	0.5606775539362128
128	Asadero	Panela_pasteurizado	Rw	Pd	0.3496323289420464
129	Asadero	Chihuahua	Rw	Pd	0.5530646782230995
130	Manchego	Adobera_pasteurizada	Rw	Pd	0.6677626739369132
131	Manchego	Panela_pasteurizado	Rw	Pd	0.438653990057556
132	Manchego	Chihuahua	Rw	Pd	0.4525067513441755
