id	clr	W
0009953efd747d8acd8df1792ab924d0	2.2005187385268714	0
00bc1c2e18b9545ade25d5cf4efab267	0.31183179337276673	0
00de963113a29cffdbadba94300980cb	0.3766587905653091	0
01467c43e95bd11b4a31414c81ed9071	0.1203098762225841	0
018cc65930f9a2c33bda13b779de61c8	0.9946112725420446	0
024fc682f6b43533edf6f7741cb4fe89	0.37480309547525953	0
0265cd09ddcf6ca09314714f2f6ba461	0.31907884512219936	6
02af364d2033f946d883ed5b10a41df8	0.3464853193260029	0
02e78a776193779c1087af874316e194	0.12019752913772615	0
03b58db569d9019ec6a7ecbc950fd76f	0.763492946275224	0
04772ad57771b47e0dafbe48feb42821	2.7124089434060386	10
04a33d72170c99491f4937a0aa57df6d	0.3230434956624201	3
04fb767efaeddfee9c1dfa6c18053ebc	1.313015604075107	0
057a81432d6c0a877d5d337f415adf0e	0.329266391800371	6
05817147c54140205f42530af3f6ca9b	41.579806893322186	43
059c20d01a3969a2cdd314085ec70195	2.855878240815632	27
05a8f90b83b814c44fecadf9f992342d	0.3550006919991624	7
061546e149be998c2bfe0a8a1057d498	0.36321224186317924	0
0644c54341c3ff20d2fcc55fa31813ac	0.23055448994416863	17
067353693d7864116a764d47b4d0118d	57.50681270854918	63
073898e6efe0f231978b6c06f8cddd99	0.25116791249589343	0
077535df1a73af4966948d25c25c678d	3.8045808507894265	43
07b169b998bfa5d8032bec969ee0382b	0.9577720484783128	0
0811ab143de2d47c4caf373d466a1a08	30.059619224443075	36
0aa88c0236982ab05356e48e580843d6	0.314314447713792	4
0b269d68daeb6de1746dd73e72e78833	0.1191460302212509	0
0b7e05ef3a66d7b03d59be872668400e	0.37025111678762856	0
0c0f187550f76e422340cf4d24370fd5	0.28375497632244956	0
0c3186a7f555b3c51fc65d1324ac92b3	2.1542951798721854	0
0cca22f3d80b076da01fcbf3074b8a48	0.251844135565865	0
0d12bc6b8044809cafc7093ff23d7b42	7.827045979342192	12
0d73f639ae0723b52d5a086adeb49990	0.33192966325929035	4
0e6854d2531a835a256a4b5c1841a6f6	0.31289024159442824	7
0eee44f755806742dbbc4b4544922407	0.48537091734243104	0
0f51c00886c35f2115905e3ee0dc7d9a	0.34304506689135816	8
101c921fb1885c1e2ceccb3396c695b6	0.3521189975886031	8
11ad3fe8e44dbf71610fabc4c37bab35	1.4358026443244565	0
11f65d47d4ee5ba5b386e2af097ed3ed	0.3191496033405851	6
1272fd0976f53ada9cbc0cda3472dc2f	0.3305676888441974	7
12982340e8d7a69a08fd3aa17c1d5b72	28.668997796749203	35
13a31481306830e464977a3f01a3221b	3.6678370218024297	0
13bf02ff6a1641b90666e9f8b62c982d	0.3591997618339893	2
13e0f1273c4cb107febc04a0d663bbf8	2.0340370113655584	34
13e5df180944e709dbed78ecfa3a8d3e	2.151193709978992	39
13f3102c3659958d2456ae28315486e8	1.350641196749435	0
14af8403e4d5ae6e569a032ca62e1731	0.6607363447430588	0
14b4d2b82b4d565a0c4b3f5835980d57	1.1146907446473218	0
1574f9ca947cb48cc6db81dce52e6410	36.28181232695372	43
157be614c01fb254cfd3d94d0d669d8a	0.3650132895974918	0
157c9ffd55e34752535eeda8cd9e4cbb	3.2446651528038477	1
157cc61f6d74ff0d986c8d8c63958d2e	0.31713560020079296	4
16d851fde6ca1abd1d30e8a03a1d9906	0.33250979734421515	2
1770e8ba552824e7fd0e5c8696d2a3ca	0.3664023606418506	6
1803cf6af22342d56f155f6194856bd6	0.3513868184511206	0
190fc1f84a17206c4c9188b9d5e9bfff	2.5177013289419548	24
19a2af160dec32005d48fea18298778f	0.9576307091262115	0
19df8e1e0f8fe07e548fb13c5865cdcd	0.3158166357197987	0
1a0b671a0a5eabc5167e5414f1dfbbac	0.3662416292216406	0
1a5351411e9e707f13726757bb9c175c	0.3467231366461404	9
1b2984b6cae97bb5228351d329bde211	0.3196672125152551	0
1b9c15ca826138b5dd3173b2e5b1a960	0.46989100478106327	0
1bc76e6d97cacac0e25c2605f799846f	0.34981160928914323	8
1bd855a73fc25acac9f5b519ad61405e	3.313079113888875	32
1be2033e732e2dd3ca31c754c019d970	0.31489530811904387	4
1c0a8add5f577d95a4ea72276af15b52	0.3211200842105884	1
1d5c249f7c76f7fd642651931ed24e7f	0.47943342414773205	0
1d947a4318342c6441f96a5ae9a071bc	0.2929267843886746	0
1defe098a42a444ec8d9915b59ca3505	0.20897349231960344	0
1e07d41f1da4edd89cf6aa561c4d0cd0	1.906237777998701	10
1e1a02b4dacec4202f0b140834ea4bdf	0.24731428728812122	3
1e214dcf7f27e1ec6dee95398e20715d	0.2608714274778581	0
1e4eddcea1f88c5dca4b727d4ed69583	0.5476571411373155	0
1e72d2ff97d8387fbfaa5fefa67afc38	0.32777981673403156	4
1f2a0bd872c1d7f1a3e1c599f30d430c	0.31255039361651316	2
1f6c5fdef80429981bbebb568947e136	0.35053498779776554	8
1fe90f12ccd8ef2ee74624721b8ed7f3	0.7760172810384178	1
202642cde3f784e9a415c9cf2be4d458	0.3459917756824746	0
21117efb811f9cb210f941a06d34cf5d	0.12840765810705682	0
2165012fd88a9133e4f15bf09bbb8d16	57.683479797804665	56
21ded9f66a8058c0347d92da9fba7d7b	1.1916845794635007	0
21e03cac493f61ae6656cf87c4bfcc66	0.29079116954441303	0
228cc7a16f868bc916a8241d653e348d	0.4385430137662732	0
2316ebdbd26a4ac1d3c73358d9a11783	0.37888115521925303	0
23871126991fe992e34c37a5c51019e1	0.31320470636336434	3
23b39a23b3f3c5ca7253b98a5f395319	0.18410261400968292	26
2585b039ee3df5cd9cb21b651e062192	1.4043717430853486	0
2678688d3f4fe20b7f4f0ebce4277797	0.3524453161294533	2
277037de8e0cfc2d6a8beef499346fb6	0.8897336884134748	0
279b9c0b724fc606ff08d8919f3cd9dc	2.802590773454276	6
27d12a7f808e81c066852ce5a0f0509a	0.297009846250393	6
27f132c6aa1c489d72a260794544a72e	2.859745248329032	0
2833b3afd176b1aceae72d1c723ff4fc	0.3124651232236533	2
2857b09eb4c66a30e8936af9bf1938de	0.32169915887884276	2
2861b6661d8ca7cd68794d6ba60c0468	1.0056174368243975	0
28e78352a0ac06ccd13b79754b584435	0.297009846250393	6
2a059c05f7edd51d846a254d2c24e232	2.7938669175346047	6
2bec6ecb2df355af9a90b53103eebe2b	2.85928371413918	0
2c76daf888b9c4c9dfc492de0cdbcc6e	49.55560241989861	52
2ddeb181a2750717d8b2e47938d89f2c	0.3135396651618749	3
