id	clr	W
;;;;;	2.0114401894757226	18
Bacteria;Bacteria;;;;	6.168237619835865	11
Bacteria;Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae	315.42908143711867	86
Bacteria;Bacteria;Actinobacteriota;Acidimicrobiia;IMCC26256;	22.514647357107574	73
Bacteria;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Iamiaceae	1.9902448395469907	31
Bacteria;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae	336.43614940938556	110
Bacteria;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae	19.455317590052587	67
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;;	11.650907134070144	77
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae	5.9692290522792995	47
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae	573.8768153370669	192
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;	5.34830641030592	34
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae	9.284215642134777	53
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae	1.18846709125928	30
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae	14.159135231334542	87
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Segniliparaceae	4.5825865658077065	55
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Tsukamurellaceae	159.75121320773843	122
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;	31.816879157864296	96
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Frankiaceae	8.22915228636298	59
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae	2.694285979481319	52
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Nakamurellaceae	321.0211201463087	102
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;	4.994932919827124	14
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Beutenbergiaceae	5.141955035436317	67
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Bogoriellaceae	6.47610065791782	54
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Cellulomonadaceae	0.9445567544777835	9
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Demequinaceae	2.3823129397219995	32
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae	1.6584203030453055	10
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae	3.683648706063433	7
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae	1.1484647220137103	6
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcales Incertae Sedis	7.650931324108486	56
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae	182.40899926166318	128
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Rarobacteraceae	1.535336159054237	37
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Sanguibacteraceae	2.4253423754825487	40
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae	10.075761729585157	79
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae	3.033978424942005	30
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae	14.690215820158414	70
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae	3.768692068683935	27
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Thermomonosporaceae	21.770378747576522	86
Bacteria;Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;	0.6647213757202063	8
Bacteria;Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriales Incertae Sedis	788.1243135524911	149
Bacteria;Bacteria;Actinobacteriota;Coriobacteriia;OPB41;	6.209004787592579	59
Bacteria;Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;Gaiellaceae	61.66303370502773	81
Bacteria;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14	7.738032246768767	71
Bacteria;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae	4.126869216725621	54
Bacteria;Bacteria;Bacteroidota;Bacteroidia;;	8.930411946706068	76
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	40.39664876685124	103
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae	11.314503906748241	77
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae	29.163963908406615	108
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae	0.8321995782599892	14
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae	12.582845869914298	70
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae	2.663149282630043	35
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prolixibacteraceae	309.67388355724455	86
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae	258.68125741280363	151
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae	13.309544923674954	88
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Williamwhitmaniaceae	0.5723619212597719	7
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae	30.641927214436567	73
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae	17.36672648392412	75
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;	16.2029375647718	65
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae	1.1186470061230662	20
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae	1.9468562342586209	73
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae	20.181127060991994	79
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae	24.399504454854764	97
