Bacteria;Bacteria;Synergistota;Synergistia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1205.0	1205.0	1205.0	1205.0	1205.0	2760.0	2760.0	2760.0	2760.0	2760.0	769.0	864.0	959.0	1386.5	1814.0
Bacteria;Bacteria;Firmicutes;	1.0	1.0	1.0	26.25	102.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	11.0	1482.0	1482.0	1482.0	1482.0	1482.0	807.0	807.0	807.0	807.0	807.0	499.0	641.0	783.0	821.0	859.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria	7.0	9.25	24.0	41.75	53.0	16.0	24.5	33.0	88.5	144.0	67.0	70.0	73.0	74.5	76.0	4454.0	4454.0	4454.0	4454.0	4454.0	4780.0	4780.0	4780.0	4780.0	4780.0	3873.0	4595.0	5317.0	7879.5	10442.0
Bacteria;Bacteria;Patescibacteria;Saccharimonadia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	159.0	159.0	159.0	159.0	159.0	2257.0	2257.0	2257.0	2257.0	2257.0	436.0	681.0	926.0	1037.5	1149.0
Bacteria;Bacteria;Desulfobacterota;Desulfobacteria	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	111.0	111.0	111.0	111.0	111.0	794.0	794.0	794.0	794.0	794.0	66.0	72.5	79.0	94.5	110.0
Bacteria;Bacteria;Firmicutes;Desulfitobacteriia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1949.0	1949.0	1949.0	1949.0	1949.0	807.0	807.0	807.0	807.0	807.0	242.0	441.0	640.0	1322.0	2004.0
Bacteria;Bacteria;Firmicutes;Negativicutes	25.0	32.5	47.0	59.25	60.0	5.0	14.5	24.0	31.0	38.0	1.0	1.0	1.0	1.0	1.0	280.0	280.0	280.0	280.0	280.0	163.0	163.0	163.0	163.0	163.0	100.0	163.5	227.0	622.0	1017.0
Bacteria;Bacteria;Myxococcota;Myxococcia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	6.0	6.0	6.0	6.0	237.0	237.0	237.0	237.0	237.0	1.0	1.0	1.0	7.0	13.0
Bacteria;Bacteria;Rs-K70 termite group;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1218.0	1218.0	1218.0	1218.0	1218.0	514.0	514.0	514.0	514.0	514.0	63.0	95.0	127.0	188.0	249.0
Bacteria;Bacteria;Planctomycetota;Planctomycetes	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	5.0	5.0	5.0	5.0	3.0	3.0	3.0	3.0	3.0	1.0	3.0	5.0	6.0	7.0
Bacteria;Bacteria;Firmicutes;Syntrophomonadia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	87.0	87.0	87.0	87.0	87.0	85.0	85.0	85.0	85.0	85.0	53.0	57.5	62.0	82.0	102.0
Bacteria;Bacteria;Proteobacteria;	1.0	1.0	1.0	3.75	12.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	10.0	10.0	10.0	10.0	1.0	1.0	1.0	3.5	6.0
Bacteria;Bacteria;Actinobacteriota;Acidimicrobiia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0	3.0	3.0	3.0	19.0	19.0	19.0	19.0	19.0	3.0	4.5	6.0	19.5	33.0
Bacteria;Bacteria;Chloroflexi;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	5.0	5.0	5.0	5.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Desulfobacterota;Desulfarculia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	37.0	37.0	37.0	37.0	37.0	22.0	22.0	22.0	22.0	22.0	27.0	30.5	34.0	52.5	71.0
Bacteria;Bacteria;Planctomycetota;vadinHA49	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	110.0	110.0	110.0	110.0	110.0	1531.0	1531.0	1531.0	1531.0	1531.0	192.0	209.0	226.0	541.0	856.0
Bacteria;Bacteria;Firmicutes;BRH-c20a	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	58.0	58.0	58.0	58.0	58.0	1.0	1.0	1.0	1.0	1.0	3.0	5.5	8.0	9.0	10.0
Bacteria;Bacteria;Elusimicrobiota;Endomicrobia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.5	12.0
Bacteria;Bacteria;Deferribacterota;Deferribacteres	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	108.0	108.0	108.0	108.0	108.0	1.0	36.5	72.0	95.0	118.0
Bacteria;Bacteria;Myxococcota;Polyangia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	4.0	4.0	4.0	4.0	11.0	11.0	11.0	11.0	11.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Sulfobacillia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	3.0
Bacteria;Bacteria;Actinobacteriota;Thermoleophilia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16.0	16.0	16.0	16.0	16.0	3.0	3.0	3.0	3.0	3.0	1.0	4.5	8.0	8.5	9.0
Bacteria;Bacteria;Cyanobacteria;Vampirivibrionia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	7.0	7.0	7.0	7.0	10.0	10.0	10.0	10.0	10.0	7.0	21.5	36.0	99.0	162.0
Bacteria;Bacteria;Chloroflexi;Chloroflexia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	178.0	178.0	178.0	178.0	178.0	6.0	8.0	10.0	10.5	11.0
Bacteria;Bacteria;Fusobacteriota;Fusobacteriia	1.0	1.0	1.0	1.5	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Bdellovibrionota;Oligoflexia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	7.0	7.0	7.0	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
;;;	1.0	1.0	2.0	7.25	20.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	4.0	26.5	49.0
Bacteria;Bacteria;Cyanobacteria;Cyanobacteriia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	5.0
Bacteria;Bacteria;Halanaerobiaeota;Halanaerobiia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	9.0	9.0	9.0	9.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Bdellovibrionota;Bdellovibrionia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Desulfotomaculia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	28.0	55.0
Bacteria;Bacteria;Verrucomicrobiota;Verrucomicrobiae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	8.0	8.0	8.0	8.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Incertae Sedis	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.5	10.0	14.5	19.0
Bacteria;Bacteria;Sumerlaeota;Sumerlaeia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	5.0	5.0	5.0	5.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Cyanobacteria;Sericytochromatia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	5.0
Bacteria;Bacteria;Desulfobacterota;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18.5	36.0
Bacteria;Bacteria;Firmicutes;Limnochordia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	4.0	4.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Acidobacteriota;Blastocatellia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0
