# Constructed from biom file
#OTU ID	Adobera_pasteurizada	Adobera_artesanal	Zacatecas	Chihuahua
a76f6f021350164f51a62932ce1a31dd	0.0	0.6451612903225806	0.0	0.0
38637af414b21bd11ad08beab0fdfff8	0.0	0.0	0.29411764705882354	0.5365853658536586
8565c94cae01e4366a060ec25b643934	0.16216216216216217	0.3548387096774194	0.3235294117647059	0.17073170731707318
14b4d2b82b4d565a0c4b3f5835980d57	0.8378378378378378	0.0	0.38235294117647056	0.2926829268292683
