Feature ID	Taxon	Confidence
f9fa0f7e75acdee38686c2065d11bc0f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.9909032251210823
21117efb811f9cb210f941a06d34cf5d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Marinomonadaceae; g__Marinomonas; s__uncultured_Marinomonas	0.9828638827209316
42188f84d0b6ecdd0182a373c0683d1b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__uncultured_bacterium	0.7422848538085323
6b0d49b23f2e8a773f518ac7934218d2	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999999967979806
b03fca7b94ebc182bf8c099d444005e8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.9966224421461334
caaa9b9cf345eaecae78a8f37e2aa309	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales	0.918167303275076
7886cb3680d69a382243f709390b4b49	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.9992480556379316
a5c5867ade9820f4c96f3ba7d5bbc502	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.9988538907294608
649da8f0e119b044c550e5088f630baa	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Marinomonadaceae; g__Marinomonas; s__uncultured_Marinomonas	0.9781028878006297
b672df2264a3e74d449814084fbbb25f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__uncultured_Bacilli	0.9471644300238842
d52dc6649d51fcdda3a07aa1a932c2aa	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999999869700198
be7fff5ba18c4ccedef711d0b76e0816	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__uncultured_bacterium	0.9380480104769033
00bc1c2e18b9545ade25d5cf4efab267	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_parauberis	0.9977463331266142
1a0b671a0a5eabc5167e5414f1dfbbac	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_hilgardii	0.8643351288282848
f4a725fe702f0c39f401c7995d8fef5c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_ferus	0.9996029689014985
691399b30c1f1a8471b00c55557fa303	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9417826716192735
705434edebb0423cd07f4a0b6f8716c8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.8268721399003094
e088370ff3398513fc5a20d4065beda8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.9360397492701507
403a4f90b7bb982b3a294d18140677aa	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__uncultured_Bacilli	0.8282344830901766
0c0f187550f76e422340cf4d24370fd5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.914903269644437
d2a3bc7a3ad146a7ebfb51b711e28266	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__uncultured_bacterium	0.9999872775821783
eb31b312154e636dccfe16f354e4ab64	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.8392869597307248
228cc7a16f868bc916a8241d653e348d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_torques_group; s__uncultured_bacterium	0.9299673154894597
1e4eddcea1f88c5dca4b727d4ed69583	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__Psychrobacter_maritimus	0.8587435883692129
39c2f2148a4c8ad1369479c7a3dd713f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella	0.9294963289844178
13f3102c3659958d2456ae28315486e8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_nagelii	0.9943601616571323
fd0031c26b6aedcfc44347fe527bd0b2	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999979244591208
157be614c01fb254cfd3d94d0d669d8a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Marinomonadaceae; g__Marinomonas; s__uncultured_Marinomonas	0.9651916161154191
4d66cb13d80bed71260950eabc10e725	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9907254732301911
d48cb1c30d4891cf8ee9daaf24ef355f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__uncultured; s__uncultured_Alphaproteobacteria	0.9774152165634598
0009953efd747d8acd8df1792ab924d0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.9989572800155443
6664f50caa5adf857f4859cac1993ee8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__uncultured_bacterium	0.971425944064692
f86a5ea6be53de98f71e0eb2c0481096	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.99999669107538
