Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	85.75	270.5	513.0	717.0	1.0	1.0	1.0	1.0	1.0	116.0	116.0	116.0	116.0	116.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales	170787.0	203335.5	235884.0	298881.0	361878.0	263075.0	306605.0	350135.0	470818.5	591502.0	2200.0	2632.75	3387.5	4013.75	4061.0	96698.0	119795.0	203153.0	278909.0	279200.0	2019.0	2019.0	2019.0	2019.0	2019.0
Bacteria;Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1129.0	1216.0	1303.5	1600.75	2317.0	1.0	1.0	1.0	1.0	1.0	1620.0	1620.0	1620.0	1620.0	1620.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales	1047.0	1158.5	1270.0	1469.0	1668.0	528.0	881.5	1235.0	1320.5	1406.0	51.0	53.25	64.5	85.25	116.0	1067.0	1302.5	2583.0	4727.75	7556.0	70.0	70.0	70.0	70.0	70.0
Bacteria;Bacteria;Patescibacteria;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.5	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1050.0	1125.0	1794.0	2717.25	3555.0	1.0	1.0	1.0	1.0	1.0	1715.0	1715.0	1715.0	1715.0	1715.0
Bacteria;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	3.0	439.0	898.75	1270.0	1529.5	1654.0	1.0	1.0	2.0	3.5	5.0	814.0	814.0	814.0	814.0	814.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales	7422.0	7538.5	7655.0	9425.0	11195.0	4458.0	4543.5	4629.0	5603.5	6578.0	6876.0	8492.25	9685.5	12707.25	19809.0	6048.0	9753.75	11174.0	17165.5	34585.0	3278.0	3278.0	3278.0	3278.0	3278.0
Bacteria;Bacteria;Firmicutes;Bacilli;RF39	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	144.0	149.25	266.0	478.25	770.0	1.0	1.0	1.0	1.0	1.0	177.0	177.0	177.0	177.0	177.0
Bacteria;Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	36.0	92.25	150.5	367.5	900.0	1.0	1.0	1.0	1.0	1.0	759.0	759.0	759.0	759.0	759.0
Bacteria;Bacteria;Synergistota;Synergistia;Synergistales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	769.0	911.5	1082.0	1357.25	1814.0	1.0	1.0	1.0	1.0	1.0	2760.0	2760.0	2760.0	2760.0	2760.0
Bacteria;Bacteria;Firmicutes;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	51.5	102.0	499.0	712.0	821.0	1014.75	1482.0	1.0	1.0	1.0	3.5	11.0	807.0	807.0	807.0	807.0	807.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales	1.0	1.0	1.0	2.5	4.0	1.0	1.0	1.0	1.0	1.0	534.0	1329.75	1799.5	2460.25	3829.0	1.0	1.0	1.0	1.0	1.0	886.0	886.0	886.0	886.0	886.0
Bacteria;Bacteria;Firmicutes;Bacilli;Erysipelotrichales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	435.0	1179.75	2536.5	4142.25	5634.0	1.0	1.0	1.0	1.0	1.0	554.0	554.0	554.0	554.0	554.0
Bacteria;Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	159.0	366.75	681.0	981.75	1149.0	1.0	1.0	1.0	1.0	1.0	2257.0	2257.0	2257.0	2257.0	2257.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales	1.0	1.0	1.0	4.5	8.0	1.0	2.0	3.0	6.0	9.0	291.0	340.5	631.0	1136.75	1832.0	1.0	1.0	3.5	6.0	6.0	743.0	743.0	743.0	743.0	743.0
Bacteria;Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	66.0	75.75	94.5	110.25	111.0	1.0	1.0	1.0	1.0	1.0	794.0	794.0	794.0	794.0	794.0
Bacteria;Bacteria;Firmicutes;Desulfitobacteriia;Desulfitobacteriales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	242.0	540.5	1294.5	1962.75	2004.0	1.0	1.0	1.0	1.0	1.0	807.0	807.0	807.0	807.0	807.0
Bacteria;Bacteria;Firmicutes;Clostridia;Clostridia UCG-014	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	72.0	108.0	141.0	162.5	164.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	26.0	26.0	26.0
Bacteria;Bacteria;Firmicutes;Bacilli;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	3.0	105.0	395.25	648.5	808.75	820.0	1.0	1.0	1.0	41.25	162.0	309.0	309.0	309.0	309.0	309.0
Bacteria;Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales	1.0	12.5	24.0	42.0	60.0	1.0	3.0	5.0	32.0	59.0	84.0	191.25	247.5	441.75	963.0	1.0	19.0	30.0	35.75	38.0	163.0	163.0	163.0	163.0	163.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1396.0	1914.25	3002.5	5039.25	8403.0	1.0	1.0	1.0	1.0	1.0	3204.0	3204.0	3204.0	3204.0	3204.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales	6.0	6.5	7.0	7.5	8.0	1.0	3.5	6.0	12.5	19.0	1548.0	1635.75	2140.5	2968.5	4026.0	1.0	1.0	2.0	3.75	6.0	4507.0	4507.0	4507.0	4507.0	4507.0
Bacteria;Bacteria;Myxococcota;Myxococcia;Myxococcales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.5	7.75	13.0	1.0	1.0	1.0	1.0	1.0	237.0	237.0	237.0	237.0	237.0
Bacteria;Bacteria;Rs-K70 termite group;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	63.0	111.0	188.0	491.25	1218.0	1.0	1.0	1.0	1.0	1.0	514.0	514.0	514.0	514.0	514.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;	1.0	1.0	1.0	8.5	16.0	1.0	1.0	1.0	1.0	1.0	630.0	690.0	953.5	1256.0	1433.0	1.0	1.0	1.0	5.0	17.0	406.0	406.0	406.0	406.0	406.0
Bacteria;Bacteria;Firmicutes;Clostridia;Peptococcales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	209.0	332.0	522.0	672.75	678.0	1.0	1.0	1.0	1.0	1.0	243.0	243.0	243.0	243.0	243.0
Bacteria;Bacteria;Firmicutes;Clostridia;Eubacteriales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	43.0	62.5	70.5	78.0	1.0	1.0	1.0	1.0	1.0	229.0	229.0	229.0	229.0	229.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales	76.0	114.5	153.0	172.0	191.0	197.0	310.5	424.0	503.5	583.0	189.0	237.75	285.0	329.25	369.0	69.0	75.75	84.0	115.25	191.0	128.0	128.0	128.0	128.0	128.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales	16.0	27.0	38.0	55.5	73.0	33.0	43.0	53.0	63.0	73.0	1.0	1.0	1.0	1.0	1.0	7.0	9.25	38.5	86.25	144.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	16.5	25.0	28.0	1.0	1.0	1.0	1.0	1.0	577.0	577.0	577.0	577.0	577.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	20.5	28.5	33.75	39.0	1.0	1.0	1.0	1.0	1.0	44.0	44.0	44.0	44.0	44.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales	1.0	1.0	1.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	43.0	76.0	111.0	147.5	185.0	1.0	1.0	1.0	1.0	1.0	259.0	259.0	259.0	259.0	259.0
Bacteria;Bacteria;Planctomycetota;Planctomycetes;Isosphaerales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	5.0	5.5	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Syntrophomonadia;Syntrophomonadales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	53.0	59.75	74.5	90.75	102.0	1.0	1.0	1.0	1.0	1.0	85.0	85.0	85.0	85.0	85.0
Bacteria;Bacteria;Proteobacteria;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.25	6.0	1.0	1.0	1.0	3.75	12.0	10.0	10.0	10.0	10.0	10.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	40.0	65.5	254.25	774.0	1.0	1.0	1.0	1.0	1.0	18.0	18.0	18.0	18.0	18.0
Bacteria;Bacteria;Firmicutes;Bacilli;RsaHf231	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	3.5	4.75	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Staphylococcales	33.0	56.5	80.0	122.0	164.0	50.0	89.5	129.0	250.5	372.0	1.0	1.0	1.0	1.0	1.0	19.0	43.0	94.0	139.5	147.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.5	12.75	33.0	1.0	1.0	1.0	1.0	1.0	19.0	19.0	19.0	19.0	19.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	44.0	127.5	227.0	314.0	1.0	1.0	1.0	1.0	1.0	101.0	101.0	101.0	101.0	101.0
Bacteria;Bacteria;Firmicutes;Clostridia;Monoglobales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	9.25	26.0	80.25	198.0	1.0	1.0	1.0	1.0	1.0	28.0	28.0	28.0	28.0	28.0
Bacteria;Bacteria;Chloroflexi;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	5.0	5.0	5.0	5.0
Bacteria;Bacteria;Desulfobacterota;Desulfarculia;Desulfarculales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	27.0	32.25	35.5	45.5	71.0	1.0	1.0	1.0	1.0	1.0	22.0	22.0	22.0	22.0	22.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.75	4.0	1.0	1.0	1.0	1.0	1.0	26.0	26.0	26.0	26.0	26.0
Bacteria;Bacteria;Planctomycetota;vadinHA49;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	110.0	171.5	209.0	383.5	856.0	1.0	1.0	1.0	1.0	1.0	1531.0	1531.0	1531.0	1531.0	1531.0
Bacteria;Bacteria;Firmicutes;BRH-c20a;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	6.75	9.0	22.0	58.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Elusimicrobiota;Endomicrobia;Endomicrobiales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.75	12.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Deferribacterota;Deferribacteres;Deferribacterales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	36.5	83.5	118.0	1.0	1.0	1.0	1.0	1.0	108.0	108.0	108.0	108.0	108.0
Bacteria;Bacteria;Firmicutes;Bacilli;Entomoplasmatales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	64.5	246.25	601.0	1.0	1.0	1.0	1.0	1.0	6655.0	6655.0	6655.0	6655.0	6655.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	20.5	67.75	151.0	1.0	1.0	1.0	1.0	1.0	62.0	62.0	62.0	62.0	62.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.75	4.0	1.0	1.0	1.0	1.0	1.0	8.0	8.0	8.0	8.0	8.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Frankiales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	47.0	49.25	51.5	87.5	191.0	1.0	1.0	1.0	1.0	1.0	64.0	64.0	64.0	64.0	64.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales	59.0	63.5	68.0	70.5	73.0	73.0	78.0	83.0	96.0	109.0	1.0	1.0	1.0	1.0	1.0	31.0	49.0	61.5	69.5	74.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;Clostridiales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	12.25	20.5	48.0	111.0	1.0	1.0	1.0	1.0	1.0	59.0	59.0	59.0	59.0	59.0
Bacteria;Bacteria;Myxococcota;Polyangia;Polyangiales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.75	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Cytophagales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.25	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Izemoplasmatales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.75	10.0	12.75	21.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Negativicutes;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	15.0	26.5	55.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;Gracilibacteraceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.25	82.0	1.0	1.0	1.0	1.0	1.0	8.0	8.0	8.0	8.0	8.0
Bacteria;Bacteria;Firmicutes;Sulfobacillia;Sulfobacillales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.5	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.25	8.5	10.25	14.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0	3.0	3.0	3.0
Bacteria;Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	7.0	21.5	67.0	160.0	1.0	1.0	1.0	1.0	1.0	10.0	10.0	10.0	10.0	10.0
Bacteria;Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.5	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;Caldicoprobacterales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.5	9.5	21.5	50.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.75	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.75	8.0	10.25	11.0	1.0	1.0	1.0	1.0	1.0	178.0	178.0	178.0	178.0	178.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	5.5	7.5	11.0	17.0	1.0	1.0	1.0	1.0	1.0	20.0	20.0	20.0	20.0	20.0
Bacteria;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales	1.0	1.0	1.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	5.0	1.0	1.0	1.0	1.0	1.0	33.0	33.0	33.0	33.0	33.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales	1.0	1.0	1.0	2.5	4.0	1.0	1.0	1.0	9.0	17.0	1.0	1.0	1.0	1.5	3.0	1.0	1.0	1.0	2.75	8.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	9.0	9.0	9.0	9.0
Bacteria;Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Paenibacillales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	21.5	31.0	49.0	82.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	14.5	31.0	1.0	1.0	1.0	1.0	1.0	28.0	28.0	28.0	28.0	28.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16.0	24.25	87.0	195.0	339.0	1.0	1.0	1.0	1.0	1.0	276.0	276.0	276.0	276.0	276.0
;;;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	15.25	49.0	1.0	1.0	2.0	7.25	20.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Cyanobacteria;Cyanobacteriia;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Halanaerobiaeota;Halanaerobiia;Halanaerobiales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	9.0	9.0	9.0	9.0
Bacteria;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.5	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Acholeplasmatales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.5	20.25	63.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Desulfotomaculia;Desulfotomaculales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.5	55.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	8.0	8.0	8.0	8.0
Bacteria;Bacteria;Actinobacteriota;Acidimicrobiia;IMCC26256	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Alicyclobacillales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.75	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Incertae Sedis;DTU014	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.5	12.25	19.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Sumerlaeota;Sumerlaeia;Sumerlaeales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	5.0	5.0	5.0	5.0
Bacteria;Bacteria;Actinobacteriota;Coriobacteriia;OPB41	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	5.5	10.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.5	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Brevibacillales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.75	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Cyanobacteria;Sericytochromatia;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0	3.0	3.0	3.0
