Group 1,Group 2,H,p-value,q-value
Chihuahua (n=1),Jalisco (n=2),1.5,0.22067136191984324,0.22067136191984324
Jalisco (n=2),Queretaro (n=1),1.5,0.22067136191984324,0.22067136191984324
