# Constructed from biom file
#OTU ID	Adobera_pasteurizada	Adobera_artesanal	Zacatecas	Chihuahua	Cincho	Oaxaca	Canasto	Asadero	Manchego	Adobera_mesa	Cotija	Panela_pasteurizado	Panela_artesanal	Jocoque	Chiapas	Ranchero_Estado_de_Mexico	Ranchero_Veracruz
Bacteria;Bacteria;Firmicutes;Clostridia;Clostridia UCG-014;	0.0	0.0	0.0006068370305441305	0.00025389916575988393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae	0.0	0.0	0.0013485267345425124	0.0002176278563656148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae	0.0	0.0	0.0016856584181781404	0.00025389916575988393	0.00015181878909333819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae	0.0	0.0	0.0	0.0	0.0	0.00012548940869390622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011599044238754727	0.0	7.6188541243397e-05
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae	0.0	0.0	0.00030341851527206526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae	0.0	0.0	0.0	0.0	0.0	0.00022588093564903123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae	0.0	0.0	0.0	0.0003264417845484222	0.0005161838829173498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae	0.0	0.0	0.0	0.0	0.0016092791643893848	0.0010290131512900311	0.0	0.0	0.0	0.0016685063018199553	0.0	0.0	0.0	0.0	0.0	0.0	0.028113571718813492
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Listeriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014320785597381341	0.0	0.0	0.0	0.002666393190442006	0.0	0.0005757314061482054	0.0	0.0	0.0
Bacteria;Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae	0.0	0.0	0.00023599217854493966	0.0003808487486398259	0.0	0.0	0.0	0.0	9.285051067780872e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Celerinatantimonadaceae	0.0	0.0	0.0	0.0	0.0016396429222080525	0.00025097881738781245	0.0	0.0	0.0	0.0009240957979310522	0.0004942866280929259	0.0	0.00027606977036014556	0.0	0.0	0.0	0.0329134498171475
Bacteria;Bacteria;Firmicutes;Bacilli;Bacillales;Sporolactobacillaceae	0.0	0.0	0.0	0.0004352557127312296	0.00033400133600534405	0.0004768597530368437	0.0	0.0	0.0	0.0	0.000377983892071061	0.0	0.0	0.0002878657030741027	0.00041756559259517015	0.0002657571865172521	0.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011073216104885503	0.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014537842002733116	0.0	0.0	0.0	0.0	0.00022146432209771007	0.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae	0.0	0.0	0.011260198233429978	0.0	0.0008198214611040263	0.0004768597530368437	0.028412108337758896	0.006342062193126023	0.0012534818941504179	0.0033883512590805248	0.0008431948361585206	0.0006153215054866168	0.0004517505333166018	0.002242322318682484	0.0	0.00024361075430748107	0.002260260056887444
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae	0.0	0.0	0.011934461600701234	0.0018498367791077257	0.0	0.0	0.0	0.0	0.000510677808727948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027837706173011343	0.0	0.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae	0.0	0.001752560381181883	0.0011799608927246983	0.00039898440333696047	0.0010627315236533673	0.0	0.007434944237918215	0.0	0.0	0.008368200836820083	0.0008141191521530545	0.0006153215054866168	0.0	0.0003181673560292714	0.0005799522119377364	0.0006201001018735882	0.007771231206826493
