# Constructed from biom file
#OTU ID	Adobera_pasteurizada	Adobera_artesanal	Zacatecas	Chihuahua	Cincho	Oaxaca	Canasto	Asadero	Manchego	Adobera_mesa	Cotija	Panela_pasteurizado	Panela_artesanal	Jocoque	Chiapas	Ranchero_Estado_de_Mexico	Ranchero_Veracruz
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;	0.0	0.0073936141081110685	0.0011125345559975727	0.0	0.01068804275217101	0.004191346250376468	0.0	0.017594108019639936	0.004178272980501393	0.0035423672254023667	0.0054371529090221846	0.035791200902471544	0.0033630317480235913	0.0020908140539066407	0.0	0.006976126146077867	0.002717391304347826
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Marinomonadaceae;Marinomonas	0.0	0.0019716304288296183	0.0011462477243611355	0.0	0.0018218254691200583	0.005421142455576749	0.022039298990971852	0.0022504091653027824	0.0006035283194057567	0.7553969761531946	0.002907568400546623	0.001333196595221003	0.012899987451374075	0.0002878657030741027	0.00041756559259517015	0.0012623466359569474	0.7967797643234458
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Paucilactobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010229132569558102	0.0	0.0	0.0	0.0	0.0	0.0	0.0003711694156401512	0.0	0.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter	0.0029354207436399216	0.0009858152144148092	0.0005056975254534421	0.00034457743924555675	0.0010323677658346997	0.0009788173878124687	0.004514073287307488	0.0006137479541734861	0.0	0.00377339117488513	0.0013084057802459804	0.0	0.0	0.0	0.002389403113183474	0.0014838109580546574	0.002793579845591223
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia	0.0	0.0	0.0	0.00041712005803409504	0.0019432805003947288	0.0	0.5634625597450876	0.0	0.0	0.0030803193264368404	0.0	0.0	0.0	0.0005151281002378679	0.0005799522119377364	0.0	0.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	0.0	0.0	0.0	0.0	0.03060666788121698	0.0	0.0	0.0	0.001160631383472609	0.0014631516800574992	0.0	0.03907291559840016	0.0	0.0	0.0011135082469204537	0.0027904504584311467	0.0023110524177163754
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus	0.0	0.005586286215017252	0.0004045580203627537	0.00045339136742836414	0.00030363757818667637	0.00045176187129806247	0.0	0.0	0.0008356545961002785	0.0	0.0009304218881749193	0.0	0.0	0.00030301652955168703	0.08977660240796158	0.00022146432209771007	0.0004063388866314506
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella	0.0	0.0	0.0	0.0	0.006892573024837554	0.0	0.0	0.0	0.0	0.0	0.0036053848166778123	0.0	0.0051449366294390765	0.0	0.0	0.0013730787970058023	0.0036062576188541245
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	0.1232876712328767	0.18106139438085328	0.29879981120625715	0.22573449401523396	0.07569684824193842	0.10761971689589399	0.015932023366967606	0.42481587561374795	0.8673166202414113	0.06846009703005879	0.08696537086034949	0.5819915906060917	0.2865604216338311	0.7689195945638835	0.022409353469274133	0.48872746600522654	0.005307801706623324
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	0.02054794520547945	0.04556656991072896	0.1465848560447711	0.4991657598839318	0.018461164753749926	0.015510490914566811	0.016994158258098777	0.028948445171849427	0.0116991643454039	0.006725363862720436	0.012851452330416072	0.011691108604245718	0.006977036014556406	0.020680878141902642	0.6130790822836198	0.025025468397041235	0.005790329134498172
