Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Williamwhitmaniaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	37.0	73.0	153.0	233.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	81.0	81.0	81.0	81.0	81.0	22.0	22.0	22.0	22.0	22.0	48.0	63.0	78.0	378.0	678.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae	12446.0	15800.75	22016.0	34151.0	55265.0	19422.0	27282.0	35142.0	39032.5	42923.0	45487.0	51191.0	56895.0	81987.0	107079.0	86.0	86.0	86.0	86.0	86.0	10.0	10.0	10.0	10.0	10.0	1.0	45.0	89.0	184.5	280.0
Bacteria;Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1129.0	1129.0	1129.0	1129.0	1129.0	1620.0	1620.0	1620.0	1620.0	1620.0	1243.0	1244.0	1245.0	1781.0	2317.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	365.0	365.0	365.0	365.0	365.0	95.0	95.0	95.0	95.0	95.0	8.0	13.5	19.0	29.5	40.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae	1235.0	1261.25	1325.5	2924.75	7556.0	1406.0	1537.0	1668.0	2726.5	3785.0	525.0	786.0	1047.0	1057.0	1067.0	48.0	48.0	48.0	48.0	48.0	53.0	53.0	53.0	53.0	53.0	8.0	12.5	17.0	26.0	35.0
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;Hydrogenoanaerobacterium	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	588.0	588.0	588.0	588.0	588.0	567.0	567.0	567.0	567.0	567.0	107.0	210.5	314.0	462.5	611.0
Bacteria;Bacteria;Patescibacteria;;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	3.0
Bacteria;Bacteria;Firmicutes;Clostridia;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3555.0	3555.0	3555.0	3555.0	3555.0	1715.0	1715.0	1715.0	1715.0	1715.0	1050.0	1100.0	1150.0	1794.0	2438.0
Bacteria;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1479.0	1479.0	1479.0	1479.0	1479.0	795.0	795.0	795.0	795.0	795.0	228.0	306.0	384.0	906.5	1429.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	716.0	716.0	716.0	716.0	716.0	711.0	711.0	711.0	711.0	711.0	136.0	426.5	717.0	1335.0	1953.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae	1.0	31.75	44.0	80.25	183.0	26.0	51.5	77.0	82.5	88.0	1.0	1.0	1.0	16.0	31.0	11.0	11.0	11.0	11.0	11.0	5.0	5.0	5.0	5.0	5.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;RF39;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	770.0	770.0	770.0	770.0	770.0	177.0	177.0	177.0	177.0	177.0	144.0	147.5	151.0	266.0	381.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae	83509.0	103590.25	159235.5	229654.0	294055.0	151144.0	185425.0	219706.0	231493.5	243281.0	233416.0	269041.0	304666.0	394300.0	483934.0	393.0	393.0	393.0	393.0	393.0	454.0	454.0	454.0	454.0	454.0	6.0	31.0	56.0	229.5	403.0
Bacteria;Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	111.0	111.0	111.0	111.0	111.0	759.0	759.0	759.0	759.0	759.0	36.0	113.0	190.0	545.0	900.0
Bacteria;Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1205.0	1205.0	1205.0	1205.0	1205.0	2760.0	2760.0	2760.0	2760.0	2760.0	769.0	864.0	959.0	1386.5	1814.0
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1179.0	1179.0	1179.0	1179.0	1179.0	411.0	411.0	411.0	411.0	411.0	295.0	415.0	535.0	814.5	1094.0
Bacteria;Bacteria;Firmicutes;;;	1.0	1.0	1.0	26.25	102.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	11.0	1482.0	1482.0	1482.0	1482.0	1482.0	807.0	807.0	807.0	807.0	807.0	499.0	641.0	783.0	821.0	859.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	4.0	534.0	534.0	534.0	534.0	534.0	886.0	886.0	886.0	886.0	886.0	1595.0	1799.5	2004.0	2916.5	3829.0
Bacteria;Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5204.0	5204.0	5204.0	5204.0	5204.0	53.0	53.0	53.0	53.0	53.0	368.0	770.5	1173.0	2143.5	3114.0
Bacteria;Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	157.0	157.0	157.0	157.0	157.0	1666.0	1666.0	1666.0	1666.0	1666.0	421.0	672.5	924.0	1031.0	1138.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	116.0	231.0	1.0	1.0	1.0	287.5	574.0	2217.0	2217.0	2217.0	2217.0	2217.0	1.0	1.0	1.0	1.0	1.0	775.0	1368.5	1962.0	2109.5	2257.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	714.0	714.0	714.0	714.0	714.0	230.0	230.0	230.0	230.0	230.0	28.0	64.0	100.0	191.5	283.0
Bacteria;Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0	3.0	3.0	3.0	592.0	592.0	592.0	592.0	592.0	3.0	7.5	12.0	14.0	16.0
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1735.0	1735.0	1735.0	1735.0	1735.0	619.0	619.0	619.0	619.0	619.0	422.0	478.0	534.0	869.0	1204.0
Bacteria;Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	111.0	111.0	111.0	111.0	111.0	794.0	794.0	794.0	794.0	794.0	66.0	72.5	79.0	94.5	110.0
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	69.0	69.0	69.0	69.0	69.0	33.0	33.0	33.0	33.0	33.0	18.0	32.5	47.0	263.0	479.0
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;Hungateiclostridiaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	205.0	205.0	205.0	205.0	205.0	50.0	50.0	50.0	50.0	50.0	11.0	19.5	28.0	34.0	40.0
Bacteria;Bacteria;Firmicutes;Desulfitobacteriia;Desulfitobacteriales;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	620.0	620.0	620.0	620.0	620.0	70.0	70.0	70.0	70.0	70.0	118.0	147.5	177.0	196.0	215.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	328.0	328.0	328.0	328.0	328.0	273.0	273.0	273.0	273.0	273.0	30.0	121.0	212.0	515.0	818.0
Bacteria;Bacteria;Firmicutes;Clostridia;Clostridia UCG-014;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	164.0	164.0	164.0	164.0	164.0	26.0	26.0	26.0	26.0	26.0	72.0	96.0	120.0	141.0	162.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae	1.0	1.0	17.5	35.0	38.0	11.0	15.0	19.0	23.5	28.0	59.0	62.5	66.0	87.5	109.0	385.0	385.0	385.0	385.0	385.0	162.0	162.0	162.0	162.0	162.0	33.0	106.5	180.0	215.0	250.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae	3114.0	4016.25	5185.0	9340.5	19203.0	5595.0	6056.0	6517.0	7792.5	9068.0	4173.0	6914.0	9655.0	10039.5	10424.0	4350.0	4350.0	4350.0	4350.0	4350.0	2094.0	2094.0	2094.0	2094.0	2094.0	5722.0	6578.0	7434.0	9535.5	11637.0
Bacteria;Bacteria;Firmicutes;Desulfitobacteriia;Desulfitobacteriales;Desulfitobacteriaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1052.0	1052.0	1052.0	1052.0	1052.0	574.0	574.0	574.0	574.0	574.0	125.0	294.5	464.0	952.5	1441.0
Bacteria;Bacteria;Firmicutes;Bacilli;;	1.0	1.0	2.0	42.75	162.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	820.0	820.0	820.0	820.0	820.0	309.0	309.0	309.0	309.0	309.0	105.0	298.5	492.0	648.5	805.0
Bacteria;Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	27.0	27.0	27.0	27.0	27.0	5.0	5.0	5.0	5.0	5.0	1.0	13.0	25.0	131.5	238.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	674.0	674.0	674.0	674.0	674.0	15.0	15.0	15.0	15.0	15.0	146.0	161.5	177.0	221.0	265.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2910.0	2910.0	2910.0	2910.0	2910.0	3157.0	3157.0	3157.0	3157.0	3157.0	1060.0	1491.5	1923.0	4988.0	8053.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	140.0	140.0	140.0	140.0	140.0	1055.0	1055.0	1055.0	1055.0	1055.0	123.0	197.5	272.0	300.0	328.0
Bacteria;Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	87.0	87.0	87.0	87.0	87.0	1.0	1.0	1.0	7.0	13.0
Bacteria;Bacteria;Firmicutes;Bacilli;Erysipelotrichales;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	93.0	93.0	93.0	93.0	93.0	280.0	280.0	280.0	280.0	280.0	1.0	8.5	16.0	40.0	64.0
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;[Clostridium] methylpentosum group	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	52.5	104.0
Bacteria;Bacteria;Rs-K70 termite group;;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1218.0	1218.0	1218.0	1218.0	1218.0	514.0	514.0	514.0	514.0	514.0	63.0	95.0	127.0	188.0	249.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;P5D1-392	124.0	127.0	174.5	229.0	253.0	106.0	165.0	224.0	240.0	256.0	22.0	48.5	75.0	118.5	162.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;;	1.0	1.0	1.0	5.0	17.0	1.0	1.0	1.0	8.5	16.0	1.0	1.0	1.0	1.0	1.0	1197.0	1197.0	1197.0	1197.0	1197.0	406.0	406.0	406.0	406.0	406.0	630.0	670.0	710.0	1071.5	1433.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3107.0	3107.0	3107.0	3107.0	3107.0	1893.0	1893.0	1893.0	1893.0	1893.0	248.0	375.5	503.0	1126.0	1749.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;MB19	1.0	1.0	1.0	87.5	347.0	1.0	1.0	1.0	3.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;Peptococcales;Peptococcaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	671.0	671.0	671.0	671.0	671.0	243.0	243.0	243.0	243.0	243.0	209.0	291.0	373.0	525.5	678.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae	1.0	1.0	1.0	1.0	1.0	42.0	53.0	64.0	73.0	82.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	97.0	193.0
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium] coprostanoligenes group	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	938.0	938.0	938.0	938.0	938.0	10.0	10.0	10.0	10.0	10.0	59.0	142.0	225.0	239.5	254.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	252.0	252.0	252.0	252.0	252.0	234.0	234.0	234.0	234.0	234.0	69.0	127.5	186.0	300.5	415.0
Bacteria;Bacteria;Firmicutes;Clostridia;Eubacteriales;Anaerofustaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	68.0	68.0	68.0	68.0	68.0	172.0	172.0	172.0	172.0	172.0	1.0	14.0	27.0	29.0	31.0
Bacteria;Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	339.0	339.0	339.0	339.0	339.0	223.0	223.0	223.0	223.0	223.0	53.0	123.0	193.0	362.5	532.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chitinibacteraceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	8.0	8.0	8.0	8.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae	119.0	191.0	225.0	255.5	317.0	92.0	94.5	97.0	108.5	120.0	161.0	170.0	179.0	194.5	210.0	1903.0	1903.0	1903.0	1903.0	1903.0	885.0	885.0	885.0	885.0	885.0	1782.0	1799.5	1817.0	1916.0	2015.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae	69.0	75.75	115.5	220.75	424.0	76.0	83.0	90.0	143.5	197.0	191.0	191.0	191.0	387.0	583.0	308.0	308.0	308.0	308.0	308.0	92.0	92.0	92.0	92.0	92.0	151.0	160.0	169.0	249.5	330.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae	7.0	9.25	24.0	41.75	53.0	16.0	24.5	33.0	88.5	144.0	67.0	70.0	73.0	73.0	73.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	566.0	566.0	566.0	566.0	566.0	850.0	850.0	850.0	850.0	850.0	78.0	306.0	534.0	552.5	571.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	14.0	14.0	14.0	14.0	1024.0	1024.0	1024.0	1024.0	1024.0	30.0	39.5	49.0	159.0	269.0
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	90.0	90.0	90.0	90.0	90.0	58.0	58.0	58.0	58.0	58.0	32.0	41.5	51.0	65.0	79.0
Bacteria;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae	1.0	1.0	1.0	1.5	3.0	1.0	1.0	1.0	3.0	5.0	1.0	1.0	1.0	2.0	3.0	176.0	176.0	176.0	176.0	176.0	1.0	1.0	1.0	1.0	1.0	17.0	38.5	60.0	442.5	825.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	19.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	577.0	577.0	577.0	577.0	577.0	9.0	16.5	24.0	26.0	28.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	38.5	74.0	85.5	97.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Beutenbergiaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17.0	17.0	17.0	17.0	17.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	32.0	32.0	32.0	32.0	32.0	44.0	44.0	44.0	44.0	44.0	7.0	16.0	25.0	32.0	39.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;	311.0	443.75	567.5	1230.25	2980.0	300.0	336.0	372.0	546.0	720.0	235.0	352.0	469.0	473.5	478.0	1210.0	1210.0	1210.0	1210.0	1210.0	293.0	293.0	293.0	293.0	293.0	229.0	335.0	441.0	2057.0	3673.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae	1.0	1.0	1.0	1.5	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	135.0	135.0	135.0	135.0	135.0	259.0	259.0	259.0	259.0	259.0	43.0	65.0	87.0	136.0	185.0
Bacteria;Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Sporomusaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	242.0	242.0	242.0	242.0	242.0	159.0	159.0	159.0	159.0	159.0	84.0	143.5	203.0	464.5	726.0
Bacteria;Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	5.0	5.0	5.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	5.0	6.0	7.0
Bacteria;Bacteria;Firmicutes;Syntrophomonadia;Syntrophomonadales;Syntrophomonadaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	87.0	87.0	87.0	87.0	87.0	85.0	85.0	85.0	85.0	85.0	53.0	57.5	62.0	82.0	102.0
Bacteria;Bacteria;Proteobacteria;;;	1.0	1.0	1.0	3.75	12.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	10.0	10.0	10.0	10.0	1.0	1.0	1.0	3.5	6.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae	1.0	4.75	6.0	6.5	8.0	1.0	4.0	7.0	13.0	19.0	1.0	1.0	1.0	3.5	6.0	32.0	32.0	32.0	32.0	32.0	335.0	335.0	335.0	335.0	335.0	1.0	10.0	19.0	212.5	406.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	774.0	774.0	774.0	774.0	774.0	18.0	18.0	18.0	18.0	18.0	10.0	30.0	50.0	65.5	81.0
