	W	Reject null hypothesis
Bacteria;Bacteria;Firmicutes;Clostridia;Clostridia UCG-014;	117	False
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;Hungateiclostridiaceae	116	False
Bacteria;Bacteria;Firmicutes;Desulfitobacteriia;Desulfitobacteriales;Desulfitobacteriaceae	116	False
Bacteria;Bacteria;Firmicutes;Syntrophomonadia;Syntrophomonadales;Syntrophomonadaceae	115	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Beutenbergiaceae	114	False
Bacteria;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae	114	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae	114	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;	113	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae	112	False
Bacteria;Bacteria;Desulfobacterota;Desulfarculia;Desulfarculales;	112	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae	112	False
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae	112	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	111	False
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae	110	False
Bacteria;Bacteria;Halanaerobiaeota;Halanaerobiia;Halanaerobiales;Halobacteroidaceae	110	False
Bacteria;Bacteria;Myxococcota;Polyangia;Haliangiales;Haliangiaceae	110	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae	109	False
Bacteria;Bacteria;Firmicutes;BRH-c20a;;	109	False
Bacteria;Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;Gaiellaceae	108	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae	108	False
Bacteria;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae	108	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Budviciaceae	108	False
Bacteria;Bacteria;Firmicutes;Limnochordia;Hydrogenispora;	108	False
Bacteria;Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae	108	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae	107	False
Bacteria;Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;Oligoflexaceae	107	False
Bacteria;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Schlesneriaceae	107	False
Bacteria;Bacteria;Sumerlaeota;Sumerlaeia;Sumerlaeales;Sumerlaeaceae	107	False
Bacteria;Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae	107	False
Bacteria;Bacteria;Firmicutes;Clostridia;Gracilibacteraceae;Lutispora	107	False
Bacteria;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae	107	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chitinibacteraceae	107	False
Bacteria;Bacteria;Chloroflexi;;;	107	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prolixibacteraceae	107	False
Bacteria;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14	105	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae	104	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae	104	False
Bacteria;Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Sporomusaceae	103	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;;	102	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae	102	False
Bacteria;Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae	100	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae	100	False
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;	98	False
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae	97	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae	96	False
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae	94	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae	93	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;;	93	False
Bacteria;Bacteria;Cyanobacteria;Vampirivibrionia;Vampirovibrionales;Vampirovibrionaceae	93	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcales Incertae Sedis	91	False
Bacteria;Bacteria;Firmicutes;Clostridia;Monoglobales;Monoglobaceae	90	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae	89	False
Bacteria;Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;	89	False
Bacteria;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae	89	False
Bacteria;Bacteria;Patescibacteria;;;	87	False
Bacteria;Bacteria;Firmicutes;Sulfobacillia;Sulfobacillales;Sulfobacillaceae	86	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae	86	False
Bacteria;Bacteria;Actinobacteriota;Acidimicrobiia;IMCC26256;	85	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae	85	False
Bacteria;Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae	84	False
Bacteria;Bacteria;Firmicutes;Bacilli;RsaHf231;	83	False
Bacteria;Bacteria;Actinobacteriota;Coriobacteriia;OPB41;	81	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae	81	False
Bacteria;Bacteria;Firmicutes;Clostridia;Lachnospirales;Defluviitaleaceae	79	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;	79	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae	78	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae	78	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae	77	False
Bacteria;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae	77	False
Bacteria;Bacteria;Firmicutes;Bacilli;Brevibacillales;Brevibacillaceae	77	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Procabacteriaceae	75	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae	75	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae	74	False
Bacteria;Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae	74	False
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales;Geminicoccaceae	72	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae	72	False
Bacteria;Bacteria;Cyanobacteria;Cyanobacteriia;;	70	False
Bacteria;Bacteria;Cyanobacteria;Sericytochromatia;;	70	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae	69	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae	66	False
Bacteria;Bacteria;Elusimicrobiota;Endomicrobia;Endomicrobiales;Endomicrobiaceae	65	False
Bacteria;Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae	63	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Frankiaceae	63	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Segniliparaceae	62	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae	60	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae	59	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;	59	False
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010	59	False
Bacteria;Bacteria;Firmicutes;Incertae Sedis;DTU014;	57	False
Bacteria;Bacteria;Firmicutes;Bacilli;Izemoplasmatales;	56	False
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Labraceae	54	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;;	53	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Bogoriellaceae	52	False
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae	52	False
Bacteria;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae	50	False
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ethanoligenenaceae	49	False
Bacteria;Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;	48	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;	47	False
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis	45	False
Bacteria;Bacteria;Firmicutes;Clostridia;Caldicoprobacterales;Caldicoprobacteraceae	44	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae	44	False
Bacteria;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Iamiaceae	44	False
Bacteria;Bacteria;Firmicutes;Bacilli;Acholeplasmatales;Acholeplasmataceae	43	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Sanguibacteraceae	43	False
Bacteria;Bacteria;Proteobacteria;;;	42	False
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;	41	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;	39	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae	38	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Demequinaceae	36	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae	36	False
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Vagococcaceae	36	False
Bacteria;Bacteria;Firmicutes;Clostridia;Eubacteriales;Anaerofustaceae	35	False
Bacteria;Bacteria;Desulfobacterota;;;	35	False
Bacteria;Bacteria;Firmicutes;Clostridia;Eubacteriales;	34	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae	34	False
Bacteria;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae	32	False
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	32	False
Bacteria;Bacteria;Firmicutes;Bacilli;Erysipelotrichales;	32	False
Bacteria;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;	31	False
Bacteria;Bacteria;Firmicutes;Clostridia;Lachnospirales;	30	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae	30	False
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae	29	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae	29	False
Bacteria;Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;	28	False
Bacteria;Bacteria;Firmicutes;Clostridia;Gracilibacteraceae;	28	False
Bacteria;Bacteria;Firmicutes;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae	24	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae	23	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Shewanellaceae	21	False
;;;;;	19	False
Bacteria;Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae	18	False
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;	18	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Williamwhitmaniaceae	17	False
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales;[Clostridium] methylpentosum group	16	False
Bacteria;Bacteria;Firmicutes;Negativicutes;;	16	False
Bacteria;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae	14	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae	14	False
Bacteria;Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;	14	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Cellulomonadaceae	13	False
Bacteria;Bacteria;Firmicutes;Bacilli;;	12	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;	11	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae	10	False
Bacteria;Bacteria;;;;	9	False
Bacteria;Bacteria;Firmicutes;Bacilli;Entomoplasmatales;Spiroplasmataceae	9	False
Bacteria;Bacteria;Firmicutes;;;	9	False
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae	8	False
Bacteria;Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;	8	False
Bacteria;Bacteria;Firmicutes;Desulfitobacteriia;Desulfitobacteriales;Syntrophobotulaceae	7	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae	7	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae	5	False
Bacteria;Bacteria;Firmicutes;Bacilli;Bacillales;	4	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;MB19	4	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae	2	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae	0	False
