	W	Reject null hypothesis
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Frankiales	70	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales	70	False
Bacteria;Bacteria;Firmicutes;Syntrophomonadia;Syntrophomonadales	70	False
Bacteria;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales	67	False
Bacteria;Bacteria;Firmicutes;Clostridia;Clostridiales	67	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;	67	False
Bacteria;Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales	66	False
Bacteria;Bacteria;Firmicutes;BRH-c20a;	66	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Cytophagales	66	False
Bacteria;Bacteria;Myxococcota;Polyangia;Polyangiales	65	False
Bacteria;Bacteria;Chloroflexi;;	65	False
Bacteria;Bacteria;Desulfobacterota;Desulfarculia;Desulfarculales	65	False
Bacteria;Bacteria;Sumerlaeota;Sumerlaeia;Sumerlaeales	65	False
Bacteria;Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales	64	False
Bacteria;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales	64	False
Bacteria;Bacteria;Firmicutes;Limnochordia;Hydrogenispora	63	False
Bacteria;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales	61	False
Bacteria;Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales	61	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales	60	False
Bacteria;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales	60	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;	59	False
Bacteria;Bacteria;Firmicutes;Clostridia;Monoglobales	59	False
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales	58	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales	56	False
Bacteria;Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group	56	False
Bacteria;Bacteria;Actinobacteriota;Acidimicrobiia;IMCC26256	55	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales	54	False
Bacteria;Bacteria;Cyanobacteria;Vampirivibrionia;Vampirovibrionales	53	False
Bacteria;Bacteria;Firmicutes;Bacilli;Alicyclobacillales	52	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales	52	False
Bacteria;Bacteria;Firmicutes;Bacilli;RsaHf231	52	False
Bacteria;Bacteria;Patescibacteria;;	51	False
Bacteria;Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales	51	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales	50	False
Bacteria;Bacteria;Actinobacteriota;Coriobacteriia;OPB41	50	False
Bacteria;Bacteria;Cyanobacteria;Sericytochromatia;	49	False
Bacteria;Bacteria;Cyanobacteria;Cyanobacteriia;	49	False
Bacteria;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales	48	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales	48	False
Bacteria;Bacteria;Firmicutes;Sulfobacillia;Sulfobacillales	47	False
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales	47	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales	47	False
Bacteria;Bacteria;Firmicutes;Bacilli;Brevibacillales	46	False
Bacteria;Bacteria;Firmicutes;Clostridia;Caldicoprobacterales	43	False
Bacteria;Bacteria;Myxococcota;Myxococcia;Myxococcales	43	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales	43	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales	41	False
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales	40	False
Bacteria;Bacteria;Firmicutes;Incertae Sedis;DTU014	40	False
Bacteria;Bacteria;Planctomycetota;Planctomycetes;Isosphaerales	40	False
Bacteria;Bacteria;Elusimicrobiota;Endomicrobia;Endomicrobiales	39	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales	39	False
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;	38	False
Bacteria;Bacteria;Firmicutes;Bacilli;Izemoplasmatales	37	False
Bacteria;Bacteria;Firmicutes;Bacilli;Bacillales	35	False
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales	35	False
Bacteria;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales	33	False
Bacteria;Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales	32	False
Bacteria;Bacteria;Firmicutes;Bacilli;Acholeplasmatales	30	False
Bacteria;Bacteria;Proteobacteria;;	28	False
Bacteria;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales	26	False
Bacteria;Bacteria;Desulfobacterota;;	23	False
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales	23	False
Bacteria;Bacteria;Firmicutes;Clostridia;Gracilibacteraceae	20	False
Bacteria;Bacteria;Firmicutes;Desulfotomaculia;Desulfotomaculales	18	False
Bacteria;Bacteria;Firmicutes;Negativicutes;	17	False
;;;;	15	False
Bacteria;Bacteria;Firmicutes;Clostridia;Eubacteriales	12	False
Bacteria;Bacteria;Deferribacterota;Deferribacteres;Deferribacterales	12	False
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales	11	False
Bacteria;Bacteria;Firmicutes;Bacilli;Entomoplasmatales	9	False
Bacteria;Bacteria;Firmicutes;Bacilli;	7	False
Bacteria;Bacteria;;;	6	False
Bacteria;Bacteria;Firmicutes;;	5	False
