Group 1,Group 2,H,p-value,q-value
Chihuahua (n=1),Jalisco (n=2),2.0,0.15729920705028105,0.15729920705028105
Jalisco (n=2),Queretaro (n=1),2.0,0.15729920705028105,0.15729920705028105
